Date,Opening,High,Closing,Low,Volume
2013-12-19,6.740,6.840,6.810,6.740,7714
2013-12-20,6.800,6.820,6.780,6.710,6865
2013-12-23,6.770,6.770,6.630,6.590,7758
2013-12-24,6.700,6.700,6.650,6.580,6545
2013-12-25,6.650,6.660,6.630,6.580,7650
2013-12-26,6.640,6.640,6.580,6.550,5826
2013-12-27,6.620,6.700,6.680,6.570,7484
2013-12-30,6.680,6.780,6.690,6.660,7849
2013-12-31,6.690,6.720,6.660,6.630,8359
2014-01-02,6.680,6.690,6.680,6.540,8781
2014-01-03,6.680,6.840,6.840,6.670,16420
2014-01-20,6.450,6.450,6.290,6.160,43098
2014-01-21,6.130,6.310,6.190,6.120,19505
2014-01-22,6.180,6.290,6.220,6.170,23068
2014-01-23,6.230,6.260,6.210,6.150,13591
2014-01-24,6.200,6.290,6.250,6.160,16446
2014-01-27,6.220,6.290,6.240,6.200,12219
2014-01-28,6.230,6.310,6.290,6.230,11930
2014-01-29,6.220,6.320,6.270,6.220,8235
2014-01-30,6.260,6.310,6.290,6.240,9517
2014-02-07,6.280,6.340,6.330,6.240,14049
2014-02-10,6.360,6.440,6.430,6.330,22690
2014-02-11,6.430,6.720,6.560,6.420,23789
2014-02-12,6.550,6.730,6.680,6.480,40133
2014-02-13,6.680,6.780,6.650,6.620,20818
2014-02-14,6.660,6.770,6.760,6.640,24088
2014-02-17,6.750,6.890,6.800,6.730,21678
2014-02-18,6.800,6.860,6.750,6.740,18705
2014-02-19,6.740,6.860,6.750,6.670,16327
2014-02-20,6.760,6.760,6.690,6.640,29395
2014-02-21,6.650,6.710,6.650,6.550,12171
2014-02-24,6.640,6.710,6.670,6.500,14775
2014-02-25,6.720,6.970,6.770,6.550,44016
2014-02-26,6.890,7.180,7.000,6.870,62579
2014-02-27,6.800,6.950,6.830,6.760,34616
2014-02-28,7.090,7.090,6.790,6.600,29065
2014-03-03,6.750,7.000,7.000,6.690,28042
2014-03-04,7.110,7.180,6.980,6.810,32721
2014-03-05,6.960,6.990,6.860,6.850,12049
2014-03-06,6.830,6.940,6.900,6.750,10567
